danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,label
0.496,0.776,4,-6.639,0,0.0804,0.0127,0.782,0.426,0.145,136.058,audio_features,7DH9S5lGbcRD1FoWtkyun1,spotify:track:7DH9S5lGbcRD1FoWtkyun1,https://api.spotify.com/v1/tracks/7DH9S5lGbcRD1FoWtkyun1,https://api.spotify.com/v1/audio-analysis/7DH9S5lGbcRD1FoWtkyun1,381176,4,240
0.635,0.886,4,-5.007,0,0.156,0.104,0.00762,0.0824,0.134,140.015,audio_features,2BmwXAUDtEzKw4RGtHJu5B,spotify:track:2BmwXAUDtEzKw4RGtHJu5B,https://api.spotify.com/v1/tracks/2BmwXAUDtEzKw4RGtHJu5B,https://api.spotify.com/v1/audio-analysis/2BmwXAUDtEzKw4RGtHJu5B,312161,4,242
0.716,0.94,1,-5.443,1,0.0539,0.00799,0.728,0.0807,0.737,128.015,audio_features,0rK3a7tLRVgJBoc2DP3tIX,spotify:track:0rK3a7tLRVgJBoc2DP3tIX,https://api.spotify.com/v1/tracks/0rK3a7tLRVgJBoc2DP3tIX,https://api.spotify.com/v1/audio-analysis/0rK3a7tLRVgJBoc2DP3tIX,203438,4,244
0.711,0.922,1,-4.342,1,0.0887,0.00363,0.033,0.334,0.432,128.035,audio_features,55NFZV4mg6VcXvoB0M65d0,spotify:track:55NFZV4mg6VcXvoB0M65d0,https://api.spotify.com/v1/tracks/55NFZV4mg6VcXvoB0M65d0,https://api.spotify.com/v1/audio-analysis/55NFZV4mg6VcXvoB0M65d0,191250,4,246
0.721,0.773,2,-5.2,0,0.0401,0.00766,0.00874,0.0791,0.395,129.997,audio_features,0vMAY6AodrM6yXH8Gi9Xzq,spotify:track:0vMAY6AodrM6yXH8Gi9Xzq,https://api.spotify.com/v1/tracks/0vMAY6AodrM6yXH8Gi9Xzq,https://api.spotify.com/v1/audio-analysis/0vMAY6AodrM6yXH8Gi9Xzq,169635,4,248
0.795,0.951,5,-4.838,1,0.0573,0.000614,0.72,0.132,0.872,125.02,audio_features,3yYqfGNpGlIyZJvWEcXgnF,spotify:track:3yYqfGNpGlIyZJvWEcXgnF,https://api.spotify.com/v1/tracks/3yYqfGNpGlIyZJvWEcXgnF,https://api.spotify.com/v1/audio-analysis/3yYqfGNpGlIyZJvWEcXgnF,193920,4,250
0.75,0.87,11,-7.109,1,0.055,0.00166,0.607,0.11,0.966,125.996,audio_features,02QE4LsAj7DBjMRxolGE8a,spotify:track:02QE4LsAj7DBjMRxolGE8a,https://api.spotify.com/v1/tracks/02QE4LsAj7DBjMRxolGE8a,https://api.spotify.com/v1/audio-analysis/02QE4LsAj7DBjMRxolGE8a,175856,4,252
0.836,0.822,1,-3.825,1,0.123,0.012,0.726,0.327,0.674,125.028,audio_features,5HNFg7gEF5ZSO5FenrA1Pe,spotify:track:5HNFg7gEF5ZSO5FenrA1Pe,https://api.spotify.com/v1/tracks/5HNFg7gEF5ZSO5FenrA1Pe,https://api.spotify.com/v1/audio-analysis/5HNFg7gEF5ZSO5FenrA1Pe,172850,4,254
0.803,0.922,6,-6.487,0,0.0447,0.0136,0.777,0.146,0.796,126.021,audio_features,42R4QvzLx9RjoZERFzgmA1,spotify:track:42R4QvzLx9RjoZERFzgmA1,https://api.spotify.com/v1/tracks/42R4QvzLx9RjoZERFzgmA1,https://api.spotify.com/v1/audio-analysis/42R4QvzLx9RjoZERFzgmA1,192381,4,256
0.488,0.889,6,-6.412,0,0.0812,0.00451,0.314,0.122,0.172,103.675,audio_features,0SLQbwOhbFGyURuTYGakwm,spotify:track:0SLQbwOhbFGyURuTYGakwm,https://api.spotify.com/v1/tracks/0SLQbwOhbFGyURuTYGakwm,https://api.spotify.com/v1/audio-analysis/0SLQbwOhbFGyURuTYGakwm,219130,4,258
0.681,0.844,7,-4.946,1,0.085,0.00202,0.598,0.197,0.113,138.001,audio_features,6os9643rEHOcUb3QrMRc5j,spotify:track:6os9643rEHOcUb3QrMRc5j,https://api.spotify.com/v1/tracks/6os9643rEHOcUb3QrMRc5j,https://api.spotify.com/v1/audio-analysis/6os9643rEHOcUb3QrMRc5j,415652,4,260
0.613,0.839,7,-6.017,1,0.217,0.1,0.447,0.0939,0.256,135.024,audio_features,1MBCl972XW4ANhLQMCZ6Tv,spotify:track:1MBCl972XW4ANhLQMCZ6Tv,https://api.spotify.com/v1/tracks/1MBCl972XW4ANhLQMCZ6Tv,https://api.spotify.com/v1/audio-analysis/1MBCl972XW4ANhLQMCZ6Tv,426667,4,262
0.439,0.863,1,-5.77,1,0.0472,0.307,0.857,0.115,0.594,126.273,audio_features,2bwqslkQUqcfme3JEMKY6A,spotify:track:2bwqslkQUqcfme3JEMKY6A,https://api.spotify.com/v1/tracks/2bwqslkQUqcfme3JEMKY6A,https://api.spotify.com/v1/audio-analysis/2bwqslkQUqcfme3JEMKY6A,206999,4,264
0.655,0.972,1,-8.003,1,0.0528,0.0168,0.837,0.328,0.638,129.989,audio_features,5s0BJQA5fFGbEJOcpeMA5K,spotify:track:5s0BJQA5fFGbEJOcpeMA5K,https://api.spotify.com/v1/tracks/5s0BJQA5fFGbEJOcpeMA5K,https://api.spotify.com/v1/audio-analysis/5s0BJQA5fFGbEJOcpeMA5K,187125,4,266
0.579,0.768,1,-5.34,1,0.0391,0.679,0.0,0.467,0.81,155.943,audio_features,1kWcd9h9HoeXsKaDVhSOtj,spotify:track:1kWcd9h9HoeXsKaDVhSOtj,https://api.spotify.com/v1/tracks/1kWcd9h9HoeXsKaDVhSOtj,https://api.spotify.com/v1/audio-analysis/1kWcd9h9HoeXsKaDVhSOtj,196988,4,268
0.498,0.82,2,-5.337,1,0.0398,0.46,0.0,0.995,0.574,149.818,audio_features,3Y4Hb9pm222fOawpKVZXny,spotify:track:3Y4Hb9pm222fOawpKVZXny,https://api.spotify.com/v1/tracks/3Y4Hb9pm222fOawpKVZXny,https://api.spotify.com/v1/audio-analysis/3Y4Hb9pm222fOawpKVZXny,469044,4,270
0.564,0.612,2,-6.456,1,0.0332,0.616,0.0,0.874,0.624,143.752,audio_features,6styQIEeflfqXDljJLzcen,spotify:track:6styQIEeflfqXDljJLzcen,https://api.spotify.com/v1/tracks/6styQIEeflfqXDljJLzcen,https://api.spotify.com/v1/audio-analysis/6styQIEeflfqXDljJLzcen,174286,4,272
0.538,0.651,10,-5.805,1,0.0336,0.801,0.0,0.948,0.544,148.03,audio_features,3FOOdP48VrHCAviC34L84Q,spotify:track:3FOOdP48VrHCAviC34L84Q,https://api.spotify.com/v1/tracks/3FOOdP48VrHCAviC34L84Q,https://api.spotify.com/v1/audio-analysis/3FOOdP48VrHCAviC34L84Q,201378,4,274
0.502,0.49,9,-9.99,1,0.068,0.641,5.66e-05,0.76,0.708,153.848,audio_features,0ja80k9GL9aR5IZ79tQHVX,spotify:track:0ja80k9GL9aR5IZ79tQHVX,https://api.spotify.com/v1/tracks/0ja80k9GL9aR5IZ79tQHVX,https://api.spotify.com/v1/audio-analysis/0ja80k9GL9aR5IZ79tQHVX,274320,4,276
0.626,0.746,7,-7.475,1,0.0402,0.698,0.0,0.687,0.759,104.079,audio_features,6S9HBK7NeXlPYFb2F6DIWu,spotify:track:6S9HBK7NeXlPYFb2F6DIWu,https://api.spotify.com/v1/tracks/6S9HBK7NeXlPYFb2F6DIWu,https://api.spotify.com/v1/audio-analysis/6S9HBK7NeXlPYFb2F6DIWu,231026,4,278
0.499,0.533,0,-11.565,1,0.0358,0.505,0.00781,0.956,0.591,131.409,audio_features,3K0pvRLfYumuUTFFTVmcTT,spotify:track:3K0pvRLfYumuUTFFTVmcTT,https://api.spotify.com/v1/tracks/3K0pvRLfYumuUTFFTVmcTT,https://api.spotify.com/v1/audio-analysis/3K0pvRLfYumuUTFFTVmcTT,283000,4,280
0.788,0.688,0,-7.309,1,0.0994,0.183,0.0,0.0382,0.855,81.615,audio_features,0QTUCD4RQiizeoN8pFVxdp,spotify:track:0QTUCD4RQiizeoN8pFVxdp,https://api.spotify.com/v1/tracks/0QTUCD4RQiizeoN8pFVxdp,https://api.spotify.com/v1/audio-analysis/0QTUCD4RQiizeoN8pFVxdp,174000,4,282
0.654,0.514,10,-12.432,1,0.0413,0.684,0.0,0.107,0.712,128.525,audio_features,2XCF9zbOTpv4VfuQxahluA,spotify:track:2XCF9zbOTpv4VfuQxahluA,https://api.spotify.com/v1/tracks/2XCF9zbOTpv4VfuQxahluA,https://api.spotify.com/v1/audio-analysis/2XCF9zbOTpv4VfuQxahluA,223267,4,284
0.727,0.582,7,-10.664,1,0.0419,0.121,0.000737,0.123,0.719,127.923,audio_features,1G2H6tk0DDe8hpAtrVWAgk,spotify:track:1G2H6tk0DDe8hpAtrVWAgk,https://api.spotify.com/v1/tracks/1G2H6tk0DDe8hpAtrVWAgk,https://api.spotify.com/v1/audio-analysis/1G2H6tk0DDe8hpAtrVWAgk,292667,4,286
0.69,0.817,11,-4.986,0,0.0616,0.545,0.000256,0.729,0.887,91.887,audio_features,7EhPd9XxfeGYX9iJKJIfAK,spotify:track:7EhPd9XxfeGYX9iJKJIfAK,https://api.spotify.com/v1/tracks/7EhPd9XxfeGYX9iJKJIfAK,https://api.spotify.com/v1/audio-analysis/7EhPd9XxfeGYX9iJKJIfAK,210400,4,288
0.473,0.757,5,-8.394,1,0.0783,0.708,0.0,0.788,0.581,113.893,audio_features,6AHsV0Wb4t3ttgs5P4wsf6,spotify:track:6AHsV0Wb4t3ttgs5P4wsf6,https://api.spotify.com/v1/tracks/6AHsV0Wb4t3ttgs5P4wsf6,https://api.spotify.com/v1/audio-analysis/6AHsV0Wb4t3ttgs5P4wsf6,276853,4,290
0.582,0.849,5,-6.077,1,0.0824,0.613,0.0,0.399,0.751,107.821,audio_features,7J2RMFshmECYWWxwZ6qEug,spotify:track:7J2RMFshmECYWWxwZ6qEug,https://api.spotify.com/v1/tracks/7J2RMFshmECYWWxwZ6qEug,https://api.spotify.com/v1/audio-analysis/7J2RMFshmECYWWxwZ6qEug,189720,4,292
0.457,0.563,9,-7.994,0,0.0544,0.751,0.000133,0.763,0.781,93.077,audio_features,1oo38XGzRNl41rH1ZCRciU,spotify:track:1oo38XGzRNl41rH1ZCRciU,https://api.spotify.com/v1/tracks/1oo38XGzRNl41rH1ZCRciU,https://api.spotify.com/v1/audio-analysis/1oo38XGzRNl41rH1ZCRciU,204773,4,294
0.698,0.744,2,-6.949,1,0.0509,0.652,0.0,0.125,0.945,107.065,audio_features,1f0W7YIdWXuJ70ZU6j5VBA,spotify:track:1f0W7YIdWXuJ70ZU6j5VBA,https://api.spotify.com/v1/tracks/1f0W7YIdWXuJ70ZU6j5VBA,https://api.spotify.com/v1/audio-analysis/1f0W7YIdWXuJ70ZU6j5VBA,198533,4,296
0.723,0.669,9,-10.727,1,0.058,0.478,1.22e-06,0.0778,0.899,111.712,audio_features,4R3KThu3ex03ri8KJYsvdz,spotify:track:4R3KThu3ex03ri8KJYsvdz,https://api.spotify.com/v1/tracks/4R3KThu3ex03ri8KJYsvdz,https://api.spotify.com/v1/audio-analysis/4R3KThu3ex03ri8KJYsvdz,159667,4,298
0.674,0.742,5,-9.471,1,0.102,0.204,4.29e-06,0.694,0.87,115.345,audio_features,1gL7NKbYqjMz1mvJeK1y5T,spotify:track:1gL7NKbYqjMz1mvJeK1y5T,https://api.spotify.com/v1/tracks/1gL7NKbYqjMz1mvJeK1y5T,https://api.spotify.com/v1/audio-analysis/1gL7NKbYqjMz1mvJeK1y5T,174093,4,200
0.711,0.694,2,-6.271,1,0.0345,0.47,0.0,0.0783,0.822,110.04,audio_features,0ONAzA6lvUfGqvmT8QsfD5,spotify:track:0ONAzA6lvUfGqvmT8QsfD5,https://api.spotify.com/v1/tracks/0ONAzA6lvUfGqvmT8QsfD5,https://api.spotify.com/v1/audio-analysis/0ONAzA6lvUfGqvmT8QsfD5,243133,4,202
0.449,0.765,9,-7.707,1,0.183,0.738,0.0,0.951,0.654,118.254,audio_features,5KReogEW4oBWjHHYzO7DKh,spotify:track:5KReogEW4oBWjHHYzO7DKh,https://api.spotify.com/v1/tracks/5KReogEW4oBWjHHYzO7DKh,https://api.spotify.com/v1/audio-analysis/5KReogEW4oBWjHHYzO7DKh,144187,4,204
0.738,0.56,2,-9.963,1,0.0482,0.608,0.0045,0.126,0.645,157.946,audio_features,1KlC2yGobg0mBMAIJ3OrX2,spotify:track:1KlC2yGobg0mBMAIJ3OrX2,https://api.spotify.com/v1/tracks/1KlC2yGobg0mBMAIJ3OrX2,https://api.spotify.com/v1/audio-analysis/1KlC2yGobg0mBMAIJ3OrX2,282293,4,206
0.669,0.629,9,-10.461,1,0.0405,0.232,0.0,0.0931,0.924,111.598,audio_features,2CoKGyZavJWTFUPyvWoj0b,spotify:track:2CoKGyZavJWTFUPyvWoj0b,https://api.spotify.com/v1/tracks/2CoKGyZavJWTFUPyvWoj0b,https://api.spotify.com/v1/audio-analysis/2CoKGyZavJWTFUPyvWoj0b,258987,4,208
0.563,0.886,9,-9.008,1,0.0993,0.0479,7.33e-05,0.0384,0.717,89.234,audio_features,6eDMElxeeKXs4DHTb0dGP0,spotify:track:6eDMElxeeKXs4DHTb0dGP0,https://api.spotify.com/v1/tracks/6eDMElxeeKXs4DHTb0dGP0,https://api.spotify.com/v1/audio-analysis/6eDMElxeeKXs4DHTb0dGP0,256363,4,210
0.782,0.944,2,-6.654,0,0.0373,0.194,9.58e-05,0.0857,0.963,144.068,audio_features,7wJFDC12Uisncv0UVdRj9e,spotify:track:7wJFDC12Uisncv0UVdRj9e,https://api.spotify.com/v1/tracks/7wJFDC12Uisncv0UVdRj9e,https://api.spotify.com/v1/audio-analysis/7wJFDC12Uisncv0UVdRj9e,131000,4,212
0.481,0.284,11,-14.762,0,0.186,0.634,0.000168,0.91,0.528,83.979,audio_features,02a8cGumnKuEPgoCzmalJp,spotify:track:02a8cGumnKuEPgoCzmalJp,https://api.spotify.com/v1/tracks/02a8cGumnKuEPgoCzmalJp,https://api.spotify.com/v1/audio-analysis/02a8cGumnKuEPgoCzmalJp,190533,3,214
0.675,0.449,4,-14.164,0,0.0613,0.541,0.00337,0.069,0.803,91.773,audio_features,2TI5GBkbrrFtZRM5v1heeb,spotify:track:2TI5GBkbrrFtZRM5v1heeb,https://api.spotify.com/v1/tracks/2TI5GBkbrrFtZRM5v1heeb,https://api.spotify.com/v1/audio-analysis/2TI5GBkbrrFtZRM5v1heeb,184000,4,216
0.568,0.574,4,-8.993,0,0.0683,0.468,0.0,0.362,0.68,107.821,audio_features,2GAFZG9Z7UGS1iMm4Idrnr,spotify:track:2GAFZG9Z7UGS1iMm4Idrnr,https://api.spotify.com/v1/tracks/2GAFZG9Z7UGS1iMm4Idrnr,https://api.spotify.com/v1/audio-analysis/2GAFZG9Z7UGS1iMm4Idrnr,235547,4,218
0.455,0.391,4,-12.343,1,0.0342,0.157,0.000599,0.16,0.41,125.171,audio_features,04h9o3gtRD7fvGafF7ukJj,spotify:track:04h9o3gtRD7fvGafF7ukJj,https://api.spotify.com/v1/tracks/04h9o3gtRD7fvGafF7ukJj,https://api.spotify.com/v1/audio-analysis/04h9o3gtRD7fvGafF7ukJj,243184,4,220
0.65,0.78,11,-6.676,0,0.13,0.275,0.0,0.136,0.863,135.006,audio_features,54BLy0zSiBUOINjOwMC3M2,spotify:track:54BLy0zSiBUOINjOwMC3M2,https://api.spotify.com/v1/tracks/54BLy0zSiBUOINjOwMC3M2,https://api.spotify.com/v1/audio-analysis/54BLy0zSiBUOINjOwMC3M2,231000,4,222
0.563,0.672,0,-9.355,1,0.24,0.461,0.0,0.162,0.902,87.895,audio_features,6nh6evb5VLgofLfsDQZe6X,spotify:track:6nh6evb5VLgofLfsDQZe6X,https://api.spotify.com/v1/tracks/6nh6evb5VLgofLfsDQZe6X,https://api.spotify.com/v1/audio-analysis/6nh6evb5VLgofLfsDQZe6X,158133,4,224
0.506,0.794,11,-5.884,0,0.0551,0.639,3.45e-05,0.0763,0.731,154.582,audio_features,5iq4NDi4fznJJRLL1rXNE4,spotify:track:5iq4NDi4fznJJRLL1rXNE4,https://api.spotify.com/v1/tracks/5iq4NDi4fznJJRLL1rXNE4,https://api.spotify.com/v1/audio-analysis/5iq4NDi4fznJJRLL1rXNE4,266867,4,226
0.605,0.662,10,-6.993,1,0.0924,0.432,0.0,0.116,0.953,93.771,audio_features,0m3hiKjI2QGSKxvG732Ekq,spotify:track:0m3hiKjI2QGSKxvG732Ekq,https://api.spotify.com/v1/tracks/0m3hiKjI2QGSKxvG732Ekq,https://api.spotify.com/v1/audio-analysis/0m3hiKjI2QGSKxvG732Ekq,162360,4,228
0.485,0.259,9,-14.573,1,0.0578,0.939,0.000323,0.11,0.519,83.637,audio_features,1xCbDvw3UNReOWq9BbAThc,spotify:track:1xCbDvw3UNReOWq9BbAThc,https://api.spotify.com/v1/tracks/1xCbDvw3UNReOWq9BbAThc,https://api.spotify.com/v1/audio-analysis/1xCbDvw3UNReOWq9BbAThc,235533,4,230
0.539,0.745,9,-7.854,0,0.0279,0.451,0.000239,0.103,0.78,99.92,audio_features,661Ns9G25zHdih4qVshBO7,spotify:track:661Ns9G25zHdih4qVshBO7,https://api.spotify.com/v1/tracks/661Ns9G25zHdih4qVshBO7,https://api.spotify.com/v1/audio-analysis/661Ns9G25zHdih4qVshBO7,288160,4,232
0.687,0.612,7,-6.329,1,0.0322,0.472,0.0,0.0886,0.962,121.021,audio_features,0jAbBolC53vVe33ouZ7D4a,spotify:track:0jAbBolC53vVe33ouZ7D4a,https://api.spotify.com/v1/tracks/0jAbBolC53vVe33ouZ7D4a,https://api.spotify.com/v1/audio-analysis/0jAbBolC53vVe33ouZ7D4a,168267,4,234
0.7,0.509,4,-8.622,0,0.0582,0.599,0.0,0.151,0.867,155.707,audio_features,0V7iPl67ctA3MioAzO2ae5,spotify:track:0V7iPl67ctA3MioAzO2ae5,https://api.spotify.com/v1/tracks/0V7iPl67ctA3MioAzO2ae5,https://api.spotify.com/v1/audio-analysis/0V7iPl67ctA3MioAzO2ae5,171040,4,236
0.653,0.647,4,-7.028,1,0.0437,0.201,0.0,0.0753,0.936,156.28,audio_features,3zcBNmJH6ToRCI0WNEIuES,spotify:track:3zcBNmJH6ToRCI0WNEIuES,https://api.spotify.com/v1/tracks/3zcBNmJH6ToRCI0WNEIuES,https://api.spotify.com/v1/audio-analysis/3zcBNmJH6ToRCI0WNEIuES,256693,4,238
0.494,0.691,9,-7.233,1,0.0368,0.0599,0.00633,0.0649,0.722,111.175,audio_features,1DYzTTaSD8KsmzedIuZTO7,spotify:track:1DYzTTaSD8KsmzedIuZTO7,https://api.spotify.com/v1/tracks/1DYzTTaSD8KsmzedIuZTO7,https://api.spotify.com/v1/audio-analysis/1DYzTTaSD8KsmzedIuZTO7,288933,4,240
0.497,0.56,1,-9.416,1,0.0455,0.858,0.0,0.162,0.938,79.79,audio_features,3fBWfH89kvBdmDO9Ieus6j,spotify:track:3fBWfH89kvBdmDO9Ieus6j,https://api.spotify.com/v1/tracks/3fBWfH89kvBdmDO9Ieus6j,https://api.spotify.com/v1/audio-analysis/3fBWfH89kvBdmDO9Ieus6j,131680,4,242
0.815,0.528,9,-11.822,1,0.0496,0.365,0.0269,0.0632,0.809,125.175,audio_features,3RCoY39kzmHdnvCvHeGh3K,spotify:track:3RCoY39kzmHdnvCvHeGh3K,https://api.spotify.com/v1/tracks/3RCoY39kzmHdnvCvHeGh3K,https://api.spotify.com/v1/audio-analysis/3RCoY39kzmHdnvCvHeGh3K,314240,4,244
0.529,0.299,2,-12.048,1,0.0418,0.708,0.0,0.101,0.666,127.902,audio_features,7J42bT9SnqnVJH4e4CMA8u,spotify:track:7J42bT9SnqnVJH4e4CMA8u,https://api.spotify.com/v1/tracks/7J42bT9SnqnVJH4e4CMA8u,https://api.spotify.com/v1/audio-analysis/7J42bT9SnqnVJH4e4CMA8u,260133,4,246
0.582,0.633,0,-10.843,0,0.106,0.379,0.0,0.313,0.906,137.384,audio_features,0QSFBx4LlChEpPlzPLChNJ,spotify:track:0QSFBx4LlChEpPlzPLChNJ,https://api.spotify.com/v1/tracks/0QSFBx4LlChEpPlzPLChNJ,https://api.spotify.com/v1/audio-analysis/0QSFBx4LlChEpPlzPLChNJ,174867,4,248
0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,audio_features,5PNvgiKSwMdjBsDsgFCFLX,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,https://api.spotify.com/v1/tracks/5PNvgiKSwMdjBsDsgFCFLX,https://api.spotify.com/v1/audio-analysis/5PNvgiKSwMdjBsDsgFCFLX,181306,4,250
0.796,0.584,0,-9.733,1,0.0518,0.00133,0.874,0.0705,0.319,123.995,audio_features,4csaXkHoXZOvjvM9PmokCK,spotify:track:4csaXkHoXZOvjvM9PmokCK,https://api.spotify.com/v1/tracks/4csaXkHoXZOvjvM9PmokCK,https://api.spotify.com/v1/audio-analysis/4csaXkHoXZOvjvM9PmokCK,326000,4,252
